Country,FullName,CityName,OblName,City,lang_code
RU,Лавровка,Лавровка,SAR,Лавровка,ru
RU,Лаврово,Лаврово,KOS,Лаврово,ru
RU,Лаврово,Лаврово,MOS,Лаврово,ru
RU,Лаврово,Лаврово,ORL,Лаврово,ru
RU,Лавровое,Лавровое,CRI,Лавровое,ru
RU,Лавы,Лавы,BEL,Лавы,ru
RU,Лагань,Лагань,KL,Лагань,ru
RU,Лагерево,Лагерево,BA,Лагерево,ru
RU,Лаголово,Лаголово,LEN,Лаголово,ru
RU,Лагунное,Лагунное,SAK,Лагунное,ru
RU,Лагутники,Лагутники,ROS,Лагутники,ru
RU,Ладва,Ладва,KR,Ладва,ru
RU,Ладва-Ветка,Ладва-Ветка,KR,Ладва-Ветка,ru
RU,Ладовская Балка,Ладовская Балка,STA,Ладовская Балка,ru
RU,Ладога,Ладога,VLA,Ладога,ru
RU,Ладожская,Ладожская,KDA,Ладожская,ru
RU,Ладожское,Ладожское,TVE,Ладожское,ru
RU,Ладомировка,Ладомировка,BEL,Ладомировка,ru
RU,Ладушкин,Ладушкин,KGD,Ладушкин,ru
RU,Ладушкино,Ладушкино,MOS,Ладушкино,ru
RU,Ладышкино,Ладышкино,RYA,Ладышкино,ru
RU,Лазарев,Лазарев,KHA,Лазарев,ru
RU,Лазаревка,Лазаревка,CRI,Лазаревка,ru
RU,Лазаревка,Лазаревка,MOS,Лазаревка,ru
RU,Лазарево,Лазарево,KIR,Лазарево,ru
RU,Лазарево,Лазарево,KOS,Лазарево,ru
RU,Лазарево,Лазарево,TUL,Лазарево,ru
RU,Лазаревское,Лазаревское,KDA,Лазаревское,ru
RU,Лазареново,Лазареново,BEL,Лазареново,ru
RU,Лазарицы,Лазарицы,NGR,Лазарицы,ru
RU,Лазо,Лазо,PRI,Лазо,ru
RU,Лазоревый,Лазоревый,SVE,Лазоревый,ru
RU,Лазурное,Лазурное,BEL,Лазурное,ru
RU,Лазурное,Лазурное,CRI,Лазурное,ru
RU,Лазурный,Лазурный,CHE,Лазурный,ru
RU,Лазурный,Лазурный,KRS,Лазурный,ru
RU,Лаишево,Лаишево,TA,Лаишево,ru
RU,Лайково,Лайково,MOS,Лайково,ru
RU,Лакаш,Лакаш,RYA,Лакаш,ru
RU,Лакедемоновка,Лакедемоновка,ROS,Лакедемоновка,ru
RU,Лакинск,Лакинск,VLA,Лакинск,ru
RU,Лаклы,Лаклы,BA,Лаклы,ru
RU,Лакомая Буда,Лакомая Буда,BRY,Лакомая Буда,ru
RU,Лальск,Лальск,KIR,Лальск,ru
RU,Ламбас,Ламбас,ARK,Ламбас,ru
RU,Ламоново,Ламоново,MOS,Ламоново,ru
RU,Лампово,Лампово,LEN,Лампово,ru
RU,Лампожня,Лампожня,ARK,Лампожня,ru
RU,Ламское,Ламское,LIP,Ламское,ru
RU,Лангепас,Лангепас,KHM,Лангепас,ru
RU,Лапас,Лапас,AST,Лапас,ru
RU,Лапино,Лапино,MOS,Лапино,ru
RU,Лапландия,Лапландия,MUR,Лапландия,ru
RU,Лапсары,Лапсары,CU,Лапсары,ru
RU,Лаптева,Лаптева,SVE,Лаптева,ru
RU,Лаптевка,Лаптевка,BEL,Лаптевка,ru
RU,Лаптево,Лаптево,KOS,Лаптево,ru
RU,Лаптево,Лаптево,MOS,Лаптево,ru
RU,Лаптево,Лаптево,NIZ,Лаптево,ru
RU,Лаптиев,Лаптиев,BEL,Лаптиев,ru
RU,Лаптюг,Лаптюг,VLG,Лаптюг,ru
RU,Лапушки,Лапушки,KGN,Лапушки,ru
RU,Лапшинка,Лапшинка,MOW,Лапшинка,ru
RU,Лапшинская,Лапшинская,VGG,Лапшинская,ru
RU,Лапшово,Лапшово,PNZ,Лапшово,ru
RU,Лапыгино,Лапыгино,BEL,Лапыгино,ru
RU,Ларба,Ларба,AMU,Ларба,ru
RU,Ларево,Ларево,MOW,Ларево,ru
RU,Ларино,Ларино,CHE,Ларино,ru
RU,Ларионово,Ларионово,LEN,Ларионово,ru
RU,Ларисовка,Ларисовка,BEL,Ларисовка,ru
RU,Ларичиха,Ларичиха,ALT,Ларичиха,ru
RU,Ларневск,Ларневск,BRY,Ларневск,ru
RU,Ларьковка,Ларьковка,SVE,Ларьковка,ru
RU,Ларьяк,Ларьяк,KHM,Ларьяк,ru
RU,Ларюшино,Ларюшино,MOS,Ларюшино,ru
RU,Ласкино,Ласкино,KGD,Ласкино,ru
RU,Латная,Латная,VOR,Латная,ru
RU,Латное,Латное,VOR,Латное,ru
RU,Латошинка,Латошинка,VGG,Латошинка,ru
RU,Лаухино,Лаухино,LIP,Лаухино,ru
RU,Лахденпохья,Лахденпохья,KR,Лахденпохья,ru
RU,Лахта,Лахта,LEN,Лахта,ru
RU,Лахта-Ольгино,Лахта-Ольгино,SPE,Лахта-Ольгино,ru
RU,Лачиново,Лачиново,KRS,Лачиново,ru
RU,Лашма,Лашма,RYA,Лашма,ru
RU,Лашманка,Лашманка,TA,Лашманка,ru
RU,Лащ-Таяба,Лащ-Таяба,CU,Лащ-Таяба,ru
RU,Лая,Лая,SVE,Лая,ru
RU,Лебедевка,Лебедевка,NVS,Лебедевка,ru
RU,Лебедевка,Лебедевка,TYU,Лебедевка,ru
RU,Лебедево,Лебедево,NVS,Лебедево,ru
RU,Лебеди,Лебеди,KDA,Лебеди,ru
RU,Лебединка,Лебединка,CRI,Лебединка,ru
RU,Лебединка,Лебединка,VOR,Лебединка,ru
RU,Лебедино,Лебедино,AL,Лебедино,ru
RU,Лебединый,Лебединый,SA,Лебединый,ru
RU,Лебедкино,Лебедкино,SVE,Лебедкино,ru
RU,Лебедянка,Лебедянка,KEM,Лебедянка,ru
RU,Лебедянь,Лебедянь,LIP,Лебедянь,ru
RU,Лебяжий,Лебяжий,BA,Лебяжий,ru
RU,Лебяжий Остров,Лебяжий Остров,KDA,Лебяжий Остров,ru
RU,Лебяжье,Лебяжье,ALT,Лебяжье,ru
RU,Лебяжье,Лебяжье,KGN,Лебяжье,ru
RU,Лебяжье,Лебяжье,KIA,Лебяжье,ru
RU,Лебяжье,Лебяжье,KIR,Лебяжье,ru
RU,Лебяжье,Лебяжье,LEN,Лебяжье,ru
RU,Лебяжье,Лебяжье,VGG,Лебяжье,ru
RU,Лебяжья поляна,Лебяжья поляна,VGG,Лебяжья поляна,ru
RU,Лев Толстой,Лев Толстой,LIP,Лев Толстой,ru
RU,Левадки,Левадки,CRI,Левадки,ru
RU,Леваши,Леваши,DA,Леваши,ru
RU,Леваши,Леваши,TYU,Леваши,ru
RU,Левашово,Левашово,SPE,Левашово,ru
RU,Левашово,Левашово,YAR,Левашово,ru
RU,Левая Россошь,Левая Россошь,VOR,Левая Россошь,ru
RU,Левенка,Левенка,BRY,Левенка,ru
RU,Левино,Левино,VLA,Левино,ru
RU,Левино,Левино,KOS,Левино,ru
RU,Левинцы,Левинцы,KIR,Левинцы,ru
RU,Левитановка,Левитановка,CRI,Левитановка,ru
RU,Левиха,Левиха,SVE,Левиха,ru
RU,Левобережное,Левобережное,CE,Левобережное,ru
RU,Левобережное,Левобережное,KGD,Левобережное,ru
RU,Левобережный,Левобережный,STA,Левобережный,ru
RU,Левокумское,Левокумское,STA,Левокумское,ru
RU,Левцово,Левцово,YAR,Левцово,ru
RU,Легково,Легково,KOS,Легково,ru
RU,Ледмозеро,Ледмозеро,KR,Ледмозеро,ru
RU,Ледово,Ледово,MOS,Ледово,ru
RU,Ледовские выселки,Ледовские выселки,MOS,Ледовские выселки,ru
RU,Ледохович,Ледохович,STA,Ледохович,ru
RU,Лежанка,Лежанка,OMS,Лежанка,ru
RU,Лежнево,Лежнево,IVA,Лежнево,ru
RU,Лежнево,Лежнево,KOS,Лежнево,ru
RU,Лейбоабазов,Лейбоабазов,AD,Лейбоабазов,ru
RU,Лекарственное,Лекарственное,CRI,Лекарственное,ru
RU,Лекарственный,Лекарственный,VOR,Лекарственный,ru
RU,Лекма,Лекма,KIR,Лекма,ru
RU,Лелечи,Лелечи,MOS,Лелечи,ru
RU,Лемез-Такмак,Лемез-Такмак,BA,Лемез-Такмак,ru
RU,Лемешки,Лемешки,VLA,Лемешки,ru
RU,Лемешкино,Лемешкино,VGG,Лемешкино,ru
RU,Лемзяйка,Лемзяйка,PNZ,Лемзяйка,ru
RU,Лендеры,Лендеры,KR,Лендеры,ru
RU,Леневка,Леневка,SVE,Леневка,ru
RU,Леневское,Леневское,SVE,Леневское,ru
RU,Ленина,Ленина,ULY,Ленина,ru
RU,Ленина поселок,Ленина поселок,ORE,Ленина поселок,ru
RU,Ленинаван,Ленинаван,ROS,Ленинаван,ru
RU,Ленинаул,Ленинаул,DA,Ленинаул,ru
RU,Ленинградская,Ленинградская,KDA,Ленинградская,ru
RU,Ленинкент,Ленинкент,DA,Ленинкент,ru
RU,Ленино,Ленино,AST,Ленино,ru
RU,Ленино,Ленино,CRI,Ленино,ru
RU,Ленино,Ленино,LIP,Ленино,ru
RU,Ленино,Ленино,MOS,Ленино,ru
RU,Ленино,Ленино,PNZ,Ленино,ru
RU,Ленино,Ленино,PRI,Ленино,ru
RU,Ленино,Ленино,SVE,Ленино,ru
RU,Лениногорск,Лениногорск,TA,Лениногорск,ru
RU,Ленинск,Ленинск,PER,Ленинск,ru
RU,Ленинск,Ленинск,VGG,Ленинск,ru
RU,Ленинск-Кузнецкий,Ленинск-Кузнецкий,KEM,Ленинск-Кузнецкий,ru
RU,Ленинская Искра,Ленинская Искра,KIR,Ленинская Искра,ru
RU,Ленинский,Ленинский,BA,Ленинский,ru
RU,Ленинский,Ленинский,BEL,Ленинский,ru
RU,Ленинский,Ленинский,IRK,Ленинский,ru
RU,Ленинский,Ленинский,KDA,Ленинский,ru
RU,Ленинский,Ленинский,NVS,Ленинский,ru
RU,Ленинский,Ленинский,ORE,Ленинский,ru
RU,Ленинский,Ленинский,SA,Ленинский,ru
RU,Ленинский,Ленинский,STA,Ленинский,ru
RU,Ленинский,Ленинский,SVE,Ленинский,ru
RU,Ленинский,Ленинский,TUL,Ленинский,ru
RU,Ленинский (Киевское сельское поселение),Ленинский (Киевское сельское поселение),KDA,Ленинский (Киевское сельское поселение),ru
RU,Ленинский (Молдаванское сельское поселение),Ленинский (Молдаванское сельское поселение),KDA,Ленинский (Молдаванское сельское поселение),ru
RU,Ленинское,Ленинское,AMU,Ленинское,ru
RU,Ленинское,Ленинское,CRI,Ленинское,ru
RU,Ленинское,Ленинское,KIR,Ленинское,ru
RU,Ленинское,Ленинское,LEN,Ленинское,ru
RU,Ленинское,Ленинское,NVS,Ленинское,ru
RU,Ленинское,Ленинское,SAR,Ленинское,ru
RU,Ленинское,Ленинское,VGG,Ленинское,ru
RU,Ленинское,Ленинское,YEV,Ленинское,ru
RU,Ленск,Ленск,PER,Ленск,ru
RU,Ленск,Ленск,SA,Ленск,ru
RU,Ленсоветовский,Ленсоветовский,LEN,Ленсоветовский,ru
RU,Леньки,Леньки,ALT,Леньки,ru
RU,Леньково,Леньково,MOS,Леньково,ru
RU,Леонидовка,Леонидовка,PNZ,Леонидовка,ru
RU,Леонидово,Леонидово,SAK,Леонидово,ru
RU,Леониха,Леониха,MOS,Леониха,ru
RU,Леоновка,Леоновка,BEL,Леоновка,ru
RU,Леоново,Леоново,KOS,Леоново,ru
RU,Леоновское поле,Леоновское поле,MOS,Леоновское поле,ru
RU,Леонтьево,Леонтьево,MOS,Леонтьево,ru
RU,Леонтьевское,Леонтьевское,SVE,Леонтьевское,ru
RU,Леплей,Леплей,MO,Леплей,ru
RU,Лепсари,Лепсари,LEN,Лепсари,ru
RU,Лепша,Лепша,ARK,Лепша,ru
RU,Лермонтов,Лермонтов,STA,Лермонтов,ru
RU,Лермонтовка,Лермонтовка,KHA,Лермонтовка,ru
RU,Лермонтово,Лермонтово,KDA,Лермонтово,ru
RU,Лермонтовский,Лермонтовский,IRK,Лермонтовский,ru
RU,Лесиковка,Лесиковка,BEL,Лесиковка,ru
RU,Лески,Лески,BEL,Лески,ru
RU,Лесково,Лесково,VOR,Лесково,ru
RU,Лесколово,Лесколово,LEN,Лесколово,ru
RU,Лесная,Лесная,NGR,Лесная,ru
RU,Лесная,Лесная,ZAB,Лесная,ru
RU,Лесная Дача,Лесная Дача,STA,Лесная Дача,ru
RU,Лесная Поляна,Лесная Поляна,NIZ,Лесная Поляна,ru
RU,Лесная Поляна,Лесная Поляна,YAR,Лесная Поляна,ru
RU,Лесная Сказка,Лесная Сказка,ME,Лесная Сказка,ru
RU,Лесниково,Лесниково,KGN,Лесниково,ru
RU,Лесниково,Лесниково,NIZ,Лесниково,ru
RU,Лесновка,Лесновка,CRI,Лесновка,ru
RU,Лесное,Лесное,ALT,Лесное,ru
RU,Лесное,Лесное,AST,Лесное,ru
RU,Лесное,Лесное,CRI,Лесное,ru
RU,Лесное,Лесное,KB,Лесное,ru
RU,Лесное,Лесное,KDA,Лесное,ru
RU,Лесное,Лесное,KGD,Лесное,ru
RU,Лесное,Лесное,LEN,Лесное,ru
RU,Лесное,Лесное,SAK,Лесное,ru
RU,Лесное,Лесное,TVE,Лесное,ru
RU,Лесное,Лесное,TYU,Лесное,ru
RU,Лесное Конобеево,Лесное Конобеево,RYA,Лесное Конобеево,ru
RU,Лесное Озеро,Лесное Озеро,MOS,Лесное Озеро,ru
RU,Лесное Уколово,Лесное Уколово,BEL,Лесное Уколово,ru
RU,Лесной,Лесной,AD,Лесной,ru
